CircuitId,PointOrder,X,Y,Longitude,Latitude
interlagos,171,-45.821,-39.204,-46.699905,-23.703744
istanbul,0,-26.582,-69.102,29.406152,40.952131
istanbul,1,1.231,-62.937,29.40884,40.952581
istanbul,2,3.415,-61.937,29.409051,40.952654
istanbul,3,4.429,-59.964,29.409149,40.952798
istanbul,4,4.149,-58.347,29.409122,40.952916
istanbul,5,2.349,-50.893,29.408948,40.95346
istanbul,6,1.283,-46.975,29.408845,40.953746
istanbul,7,1.283,-44.056,29.408845,40.953959
istanbul,8,2.018,-39.878,29.408916,40.954264
istanbul,9,4.542,-35.397,29.40916,40.954591
istanbul,10,8.692,-31.41,29.409561,40.954882
istanbul,11,17.073,-26.45,29.410371,40.955244
istanbul,12,21.915,-24.436,29.410839,40.955391
istanbul,13,27.948,-22.422,29.411422,40.955538
istanbul,14,38.988,-20.326,29.412489,40.955691
istanbul,15,46.045,-19.997,29.413171,40.955715
istanbul,16,49.987,-19.956,29.413552,40.955718
istanbul,17,55.596,-20.764,29.414094,40.955659
istanbul,18,58.037,-20.422,29.41433,40.955684
istanbul,19,60.686,-19.23,29.414586,40.955771
istanbul,20,63.211,-16.709,29.41483,40.955955
istanbul,21,64.494,-13.749,29.414954,40.956171
istanbul,22,65.053,-10.858,29.415008,40.956382
istanbul,23,63.853,-1.706,29.414892,40.95705
istanbul,24,64.153,0.144,29.414921,40.957185
istanbul,25,65.436,1.336,29.415045,40.957272
istanbul,26,67.402,1.336,29.415235,40.957272
istanbul,27,73.351,0.61,29.41581,40.957219
istanbul,28,78.618,0.61,29.416319,40.957219
istanbul,29,81.443,1.336,29.416592,40.957272
istanbul,30,82.685,2.788,29.416712,40.957378
istanbul,31,82.964,4.528,29.416739,40.957505
istanbul,32,81.505,12.585,29.416598,40.958093
istanbul,33,80.563,14.379,29.416507,40.958224
istanbul,34,78.722,15.791,29.416329,40.958327
istanbul,35,33.442,38.823,29.411953,40.960008
istanbul,36,30.576,41.001,29.411676,40.960167
istanbul,37,29.552,43.056,29.411577,40.960317
istanbul,38,29.634,45.07,29.411585,40.960464
istanbul,39,30.193,46.81,29.411639,40.960591
istanbul,40,31.476,48.181,29.411763,40.960691
istanbul,41,35.284,50.496,29.412131,40.96086
istanbul,42,38.543,51.263,29.412446,40.960916
istanbul,43,41.316,51.441,29.412714,40.960929
istanbul,44,55.14,48.907,29.41405,40.960744
istanbul,45,66.574,46.221,29.415155,40.960548
istanbul,46,72.348,44.55,29.415713,40.960426
istanbul,47,75.172,43.947,29.415986,40.960382
istanbul,48,76.973,44.413,29.41616,40.960416
istanbul,49,85.996,49.386,29.417032,40.960779
istanbul,50,87.113,50.921,29.41714,40.960891
istanbul,51,90.0,59.649,29.417419,40.961528
istanbul,52,89.959,61.827,29.417415,40.961687
istanbul,53,89.141,63.8,29.417336,40.961831
istanbul,54,85.675,69.692,29.417001,40.962261
istanbul,55,82.602,73.24,29.416704,40.96252
istanbul,56,77.894,77.803,29.416249,40.962853
istanbul,57,75.711,78.789,29.416038,40.962925
istanbul,58,72.451,79.05,29.415723,40.962944
istanbul,59,68.002,78.488,29.415293,40.962903
istanbul,60,10.637,61.43,29.409749,40.961658
istanbul,61,7.295,59.594,29.409426,40.961524
istanbul,62,6.146,58.087,29.409315,40.961414
istanbul,63,6.312,56.086,29.409331,40.961268
istanbul,64,8.412,52.702,29.409534,40.961021
istanbul,65,9.819,49.838,29.40967,40.960812
istanbul,66,9.819,46.619,29.40967,40.960577
istanbul,67,-8.454,-10.05,29.407904,40.956441
istanbul,68,-10.72,-12.955,29.407685,40.956229
istanbul,69,-14.289,-16.284,29.40734,40.955986
istanbul,70,-88.324,-56.429,29.400185,40.953056
istanbul,71,-89.7,-57.881,29.400052,40.95295
istanbul,72,-90.0,-59.854,29.400023,40.952806
istanbul,73,-89.659,-61.69,29.400056,40.952672
istanbul,74,-88.117,-63.622,29.400205,40.952531
istanbul,75,-86.492,-64.225,29.400362,40.952487
istanbul,76,-81.567,-63.827,29.400838,40.952516
istanbul,77,-80.201,-64.43,29.40097,40.952472
istanbul,78,-79.508,-65.458,29.401037,40.952397
istanbul,79,-79.684,-67.773,29.40102,40.952228
istanbul,80,-81.091,-76.309,29.400884,40.951605
istanbul,81,-80.884,-77.94,29.400904,40.951486
istanbul,82,-79.725,-79.05,29.401016,40.951405
istanbul,83,-78.059,-79.05,29.401177,40.951405
istanbul,84,-26.582,-69.102,29.406152,40.952131
istanbul,85,-26.582,-69.102,29.406152,40.952131
jeddah,0,9.266,-48.601,39.105076,21.631053
jeddah,1,0.068,-21.714,39.103715,21.634751
jeddah,2,-0.46,-21.256,39.103637,21.634814
jeddah,3,-0.912,-21.198,39.10357,21.634822
jeddah,4,-3.014,-21.881,39.103259,21.634728
jeddah,5,-3.582,-21.743,39.103175,21.634747
jeddah,6,-4.089,-21.488,39.1031,21.634782
jeddah,7,-4.481,-20.958,39.103042,21.634855
jeddah,8,-4.697,-20.216,39.10301,21.634957
jeddah,9,-4.325,-18.137,39.103065,21.635243
jeddah,10,-2.778,-13.302,39.103294,21.635908
jeddah,11,-2.615,-12.596,39.103318,21.636005
jeddah,12,-2.582,-11.2,39.103323,21.636197
jeddah,13,-3.19,-7.376,39.103233,21.636723
jeddah,14,-5.251,4.693,39.102928,21.638383
jeddah,15,-5.427,7.143,39.102902,21.63872
jeddah,16,-5.859,7.95,39.102838,21.638831
jeddah,17,-7.995,8.794,39.102522,21.638947
jeddah,18,-9.002,9.426,39.102373,21.639034
jeddah,19,-9.793,10.11,39.102256,21.639128
jeddah,20,-10.867,11.818,39.102097,21.639363
jeddah,21,-11.442,13.527,39.102012,21.639598
jeddah,22,-11.536,15.606,39.101998,21.639884
jeddah,23,-11.246,17.221,39.102041,21.640106
jeddah,24,-10.793,18.159,39.102108,21.640235
jeddah,25,-9.32,20.398,39.102326,21.640543
jeddah,26,-8.786,21.619,39.102405,21.640711
jeddah,27,-8.536,22.892,39.102442,21.640886
jeddah,28,-8.691,24.833,39.102419,21.641153
jeddah,29,-9.455,28.112,39.102306,21.641604
jeddah,30,-10.381,29.566,39.102169,21.641804
jeddah,31,-10.969,30.061,39.102082,21.641872
jeddah,32,-12.381,31.042,39.101873,21.642007
jeddah,33,-13.091,31.573,39.101768,21.64208
jeddah,34,-13.618,32.162,39.10169,21.642161
jeddah,35,-14.01,33.652,39.101632,21.642366
jeddah,36,-13.895,39.956,39.101649,21.643233
jeddah,37,-13.679,41.33,39.101681,21.643422
jeddah,38,-12.32,43.075,39.101882,21.643662
jeddah,39,-11.246,43.824,39.102041,21.643765
jeddah,40,-8.711,44.726,39.102416,21.643889
jeddah,41,-7.982,45.118,39.102524,21.643943
jeddah,42,-7.103,46.529,39.102654,21.644137
jeddah,43,-6.63,49.321,39.102724,21.644521
jeddah,44,-6.197,51.538,39.102788,21.644826
jeddah,45,-5.217,54.701,39.102933,21.645261
jeddah,46,-4.487,56.664,39.103041,21.645531
jeddah,47,-3.96,59.921,39.103119,21.645979
jeddah,48,-3.785,62.124,39.103145,21.646282
jeddah,49,-3.879,64.604,39.103131,21.646623
jeddah,50,-4.21,74.383,39.103082,21.647968
jeddah,51,-4.954,87.019,39.102972,21.649706
jeddah,52,-5.244,87.833,39.102929,21.649818
jeddah,53,-5.974,88.859,39.102821,21.649959
jeddah,54,-6.907,89.498,39.102683,21.650047
jeddah,55,-8.34,90.0,39.102471,21.650116
jeddah,56,-9.779,89.775,39.102258,21.650085
jeddah,57,-10.732,89.28,39.102117,21.650017
jeddah,58,-11.705,88.619,39.101973,21.649926
jeddah,59,-12.51,87.099,39.101854,21.649717
jeddah,60,-12.908,85.012,39.101795,21.64943
jeddah,61,-12.814,83.136,39.101809,21.649172
jeddah,62,-12.442,81.624,39.101864,21.648964
jeddah,63,-10.286,77.851,39.102183,21.648445
jeddah,64,-9.13,76.069,39.102354,21.6482
jeddah,65,-8.171,73.474,39.102496,21.647843
jeddah,66,-7.799,71.838,39.102551,21.647618
jeddah,67,-7.529,69.548,39.102591,21.647303
jeddah,68,-7.603,67.774,39.10258,21.647059
jeddah,69,-7.819,65.709,39.102548,21.646775
jeddah,70,-8.536,63.542,39.102442,21.646477
jeddah,71,-9.367,61.703,39.102319,21.646224
jeddah,72,-10.502,59.5,39.102151,21.645921
jeddah,73,-11.428,57.384,39.102014,21.64563
jeddah,74,-11.834,55.064,39.101954,21.645311
jeddah,75,-11.807,53.479,39.101958,21.645093
jeddah,76,-11.807,52.258,39.101958,21.644925
jeddah,77,-12.246,51.335,39.101893,21.644798
jeddah,78,-12.908,50.542,39.101795,21.644689
jeddah,79,-13.949,49.953,39.101641,21.644608
jeddah,80,-16.193,49.292,39.101309,21.644517
jeddah,81,-17.774,47.954,39.101075,21.644333
jeddah,82,-18.511,46.747,39.100966,21.644167
jeddah,83,-18.781,45.722,39.100926,21.644026
jeddah,84,-19.146,43.679,39.100872,21.643745
jeddah,85,-19.241,41.345,39.100858,21.643424
jeddah,86,-19.241,39.76,39.100858,21.643206
jeddah,87,-19.092,37.986,39.10088,21.642962
jeddah,88,-18.808,36.095,39.100922,21.642702
jeddah,89,-18.024,33.732,39.101038,21.642377
jeddah,90,-15.997,29.377,39.101338,21.641778
jeddah,91,-14.625,26.04,39.101541,21.641319
jeddah,92,-13.909,23.204,39.101647,21.640929
jeddah,93,-13.598,20.674,39.101693,21.640581
jeddah,94,-13.699,18.238,39.101678,21.640246
jeddah,95,-13.841,16.748,39.101657,21.640041
jeddah,96,-13.814,13.549,39.101661,21.639601
jeddah,97,-13.631,12.64,39.101688,21.639476
jeddah,98,-13.422,11.171,39.101719,21.639274
jeddah,99,-12.557,8.539,39.101847,21.638912
jeddah,100,-11.78,6.874,39.101962,21.638683
jeddah,101,-10.725,5.093,39.102118,21.638438
jeddah,102,-9.009,2.359,39.102372,21.638062
jeddah,103,-7.853,0.287,39.102543,21.637777
jeddah,104,-6.981,-1.916,39.102672,21.637474
jeddah,105,-6.069,-5.239,39.102807,21.637017
jeddah,106,-5.778,-7.696,39.10285,21.636679
jeddah,107,-5.636,-10.459,39.102871,21.636299
jeddah,108,-5.711,-12.989,39.10286,21.635951
jeddah,109,-6.001,-15.294,39.102817,21.635634
jeddah,110,-6.542,-18.369,39.102737,21.635211
jeddah,111,-6.873,-19.438,39.102688,21.635064
jeddah,112,-7.177,-20.412,39.102643,21.63493
jeddah,113,-7.11,-21.292,39.102653,21.634809
jeddah,114,-6.86,-22.186,39.10269,21.634686
jeddah,115,-6.191,-23.168,39.102789,21.634551
jeddah,116,-5.467,-23.815,39.102896,21.634462
jeddah,117,-3.758,-25.211,39.103149,21.63427
jeddah,118,-2.913,-26.251,39.103274,21.634127
jeddah,119,-2.129,-27.683,39.10339,21.63393
jeddah,120,-0.987,-32.947,39.103559,21.633206
jeddah,121,-0.973,-34.307,39.103561,21.633019
jeddah,122,-1.487,-35.877,39.103485,21.632803
jeddah,123,-2.595,-37.957,39.103321,21.632517
jeddah,124,-6.251,-45.104,39.10278,21.631534
jeddah,125,-7.137,-47.307,39.102649,21.631231
jeddah,126,-7.846,-49.859,39.102544,21.63088
jeddah,127,-8.11,-51.662,39.102505,21.630632
jeddah,128,-8.218,-53.29,39.102489,21.630408
jeddah,129,-7.9,-57.02,39.102536,21.629895
jeddah,130,-6.948,-60.728,39.102677,21.629385
jeddah,131,-6.326,-62.989,39.102769,21.629074
jeddah,132,-5.697,-65.163,39.102862,21.628775
jeddah,133,-4.879,-67.861,39.102983,21.628404
jeddah,134,-3.622,-70.725,39.103169,21.62801
jeddah,135,-1.777,-74.114,39.103442,21.627544
jeddah,136,-0.473,-75.968,39.103635,21.627289
jeddah,137,1.162,-78.105,39.103877,21.626995
jeddah,138,3.453,-80.744,39.104216,21.626632
jeddah,139,6.42,-83.384,39.104655,21.626269
jeddah,140,9.205,-85.26,39.105067,21.626011
jeddah,141,15.03,-89.331,39.105929,21.625451
jeddah,142,16.639,-90.0,39.106167,21.625359
jeddah,143,17.707,-89.702,39.106325,21.6254
jeddah,144,18.646,-89.106,39.106464,21.625482
jeddah,145,19.241,-88.073,39.106552,21.625624
jeddah,146,19.187,-86.983,39.106544,21.625774
jeddah,147,17.659,-80.17,39.106318,21.626711
jeddah,148,14.733,-66.094,39.105885,21.628647
jeddah,149,13.212,-60.699,39.10566,21.629389
jeddah,150,11.8,-56.242,39.105451,21.630002
jeddah,151,9.266,-48.601,39.105076,21.631053
jeddah,152,9.266,-48.601,39.105076,21.631053
las-vegas,0,44.93,-69.805,-115.161202,36.109904
las-vegas,1,49.991,-64.112,-115.160589,36.110461
las-vegas,2,51.064,-62.916,-115.160459,36.110578
las-vegas,3,51.832,-61.618,-115.160366,36.110705
las-vegas,4,52.088,-60.075,-115.160335,36.110856
las-vegas,5,51.436,-58.685,-115.160414,36.110992
las-vegas,6,50.371,-57.796,-115.160543,36.111079
las-vegas,7,48.455,-57.07,-115.160775,36.11115
las-vegas,8,46.631,-56.774,-115.160996,36.111179
las-vegas,9,44.872,-56.876,-115.161209,36.111169
las-vegas,10,43.229,-57.367,-115.161408,36.111121
las-vegas,11,39.63,-59.533,-115.161844,36.110909
las-vegas,12,36.302,-62.834,-115.162247,36.110586
las-vegas,13,35.023,-63.683,-115.162402,36.110503
las-vegas,14,32.224,-64.306,-115.162741,36.110442
las-vegas,15,30.713,-64.275,-115.162924,36.110445
las-vegas,16,27.98,-63.356,-115.163255,36.110535
las-vegas,17,26.469,-62.518,-115.163438,36.110617
las-vegas,18,25.066,-61.322,-115.163608,36.110734
las-vegas,19,22.738,-58.174,-115.16389,36.111042
las-vegas,20,21.796,-55.506,-115.164004,36.111303
las-vegas,21,21.152,23.517,-115.164082,36.119035
las-vegas,22,21.639,24.713,-115.164023,36.119152
las-vegas,23,22.589,25.316,-115.163908,36.119211
las-vegas,24,38.887,25.009,-115.161934,36.119181
las-vegas,25,43.774,25.04,-115.161342,36.119184
las-vegas,26,46.325,25.633,-115.161033,36.119242
las-vegas,27,47.357,26.522,-115.160908,36.119329
las-vegas,28,50.239,29.332,-115.160559,36.119604
las-vegas,29,51.535,31.162,-115.160402,36.119783
las-vegas,30,52.526,33.134,-115.160282,36.119976
las-vegas,31,53.244,34.861,-115.160195,36.120145
las-vegas,32,53.673,37.11,-115.160143,36.120365
las-vegas,33,53.971,39.788,-115.160107,36.120627
las-vegas,34,53.888,41.362,-115.160117,36.120781
las-vegas,35,52.996,41.924,-115.160225,36.120836
las-vegas,36,50.635,42.189,-115.160511,36.120862
las-vegas,37,49.81,42.711,-115.160611,36.120913
las-vegas,38,49.099,43.804,-115.160697,36.12102
las-vegas,39,48.819,45.511,-115.160731,36.121187
las-vegas,40,48.951,46.758,-115.160715,36.121309
las-vegas,41,51.238,50.713,-115.160438,36.121696
las-vegas,42,51.634,51.766,-115.16039,36.121799
las-vegas,43,52.592,53.585,-115.160274,36.121977
las-vegas,44,52.245,55.496,-115.160316,36.122164
las-vegas,45,50.387,56.723,-115.160541,36.122284
las-vegas,46,46.936,57.111,-115.160959,36.122322
las-vegas,47,21.095,57.765,-115.164089,36.122386
las-vegas,48,11.55,59.155,-115.165245,36.122522
las-vegas,49,8.397,60.678,-115.165627,36.122671
las-vegas,50,4.912,64.265,-115.166049,36.123022
las-vegas,51,1.924,70.244,-115.166411,36.123607
las-vegas,52,-2.65,80.996,-115.166965,36.124659
las-vegas,53,-5.589,84.093,-115.167321,36.124962
las-vegas,54,-8.636,86.188,-115.16769,36.125167
las-vegas,55,-11.732,87.333,-115.168065,36.125279
las-vegas,56,-16.578,88.896,-115.168652,36.125432
las-vegas,57,-22.077,90.0,-115.169318,36.12554
las-vegas,58,-22.828,89.816,-115.169409,36.125522
las-vegas,59,-23.547,89.264,-115.169496,36.125468
las-vegas,60,-24.108,87.384,-115.169564,36.125284
las-vegas,61,-24.678,86.096,-115.169633,36.125158
las-vegas,62,-30.383,74.945,-115.170324,36.124067
las-vegas,63,-33.933,68.313,-115.170754,36.123418
las-vegas,64,-35.782,64.95,-115.170978,36.123089
las-vegas,65,-37.681,61.71,-115.171208,36.122772
las-vegas,66,-40.959,56.017,-115.171605,36.122215
las-vegas,67,-44.327,48.362,-115.172013,36.121466
las-vegas,68,-46.111,42.578,-115.172229,36.1209
las-vegas,69,-48.067,35.924,-115.172466,36.120249
las-vegas,70,-49.38,31.162,-115.172625,36.119783
las-vegas,71,-50.363,26.419,-115.172744,36.119319
las-vegas,72,-51.147,21.616,-115.172839,36.118849
las-vegas,73,-51.981,14.574,-115.17294,36.11816
las-vegas,74,-52.187,10.466,-115.172965,36.117758
las-vegas,75,-52.402,5.57,-115.172991,36.117279
las-vegas,76,-52.311,-7.686,-115.17298,36.115982
las-vegas,77,-52.262,-15.259,-115.172974,36.115241
las-vegas,78,-52.237,-21.003,-115.172971,36.114679
las-vegas,79,-53.335,-51.02,-115.173104,36.111742
las-vegas,80,-53.665,-66.422,-115.173144,36.110235
las-vegas,81,-53.673,-74.107,-115.173145,36.109483
las-vegas,82,-53.971,-83.367,-115.173181,36.108577
las-vegas,83,-53.45,-84.113,-115.173118,36.108504
las-vegas,84,-52.74,-84.358,-115.173032,36.10848
las-vegas,85,-51.04,-84.328,-115.172826,36.108483
las-vegas,86,-49.785,-84.808,-115.172674,36.108436
las-vegas,87,-46.961,-87.639,-115.172332,36.108159
las-vegas,88,-44.493,-89.05,-115.172033,36.108021
las-vegas,89,-41.207,-89.693,-115.171635,36.107958
las-vegas,90,-26.899,-90.0,-115.169902,36.107928
las-vegas,91,-8.182,-89.775,-115.167635,36.10795
las-vegas,92,7.216,-89.867,-115.16577,36.107941
las-vegas,93,14.737,-89.765,-115.164859,36.107951
las-vegas,94,20.896,-88.906,-115.164113,36.108035
las-vegas,95,27.336,-87.68,-115.163333,36.108155
las-vegas,96,29.012,-86.913,-115.16313,36.10823
las-vegas,97,30.366,-86.065,-115.162966,36.108313
las-vegas,98,31.448,-85.043,-115.162835,36.108413
las-vegas,99,44.93,-69.805,-115.161202,36.109904
las-vegas,100,44.93,-69.805,-115.161202,36.109904
lusail,0,-49.477,-18.949,51.449681,25.489077
lusail,1,-68.343,15.587,51.448139,25.491625
lusail,2,-75.745,28.992,51.447534,25.492614
lusail,3,-76.234,31.5,51.447494,25.492799
lusail,4,-75.916,34.102,51.44752,25.492991
lusail,5,-74.974,36.122,51.447597,25.49314
lusail,6,-73.494,37.599,51.447718,25.493249
lusail,7,-71.218,38.941,51.447904,25.493348
lusail,8,-68.612,39.348,51.448117,25.493378
lusail,9,-66.153,38.901,51.448318,25.493345
lusail,10,-47.324,27.474,51.449857,25.492502
lusail,11,-45.525,26.973,51.450004,25.492465
lusail,12,-43.152,26.892,51.450198,25.492459
lusail,13,-40.423,27.691,51.450421,25.492518
lusail,14,-38.221,29.752,51.450601,25.49267
lusail,15,-36.961,32.002,51.450704,25.492836
lusail,16,-36.655,34.279,51.450729,25.493004
lusail,17,-37.083,50.693,51.450694,25.494215
lusail,18,-36.814,52.929,51.450716,25.49438
lusail,19,-36.141,54.854,51.450771,25.494522
lusail,20,-35.236,56.697,51.450845,25.494658
lusail,21,-33.939,58.215,51.450951,25.49477
lusail,22,-7.084,87.98,51.453146,25.496966
lusail,23,-5.603,89.187,51.453267,25.497055
lusail,24,-3.316,89.824,51.453454,25.497102
lusail,25,-1.113,90.0,51.453634,25.497115
lusail,26,1.126,89.417,51.453817,25.497072
lusail,27,2.875,88.387,51.45396,25.496996
lusail,28,10.852,80.77,51.454612,25.496434
lusail,29,11.745,79.157,51.454685,25.496315
lusail,30,12.149,76.947,51.454718,25.496152
lusail,31,12.063,75.023,51.454711,25.49601
lusail,32,11.525,73.139,51.454667,25.495871
lusail,33,10.363,71.444,51.454572,25.495746
lusail,34,-7.084,52.279,51.453146,25.494332
lusail,35,-7.842,50.883,51.453084,25.494229
lusail,36,-7.891,49.364,51.45308,25.494117
lusail,37,-7.488,48.023,51.453113,25.494018
lusail,38,-6.631,47.033,51.453183,25.493945
lusail,39,-5.371,46.233,51.453286,25.493886
lusail,40,-3.634,46.003,51.453428,25.493869
lusail,41,-2.422,46.355,51.453527,25.493895
lusail,42,-0.844,47.074,51.453656,25.493948
lusail,43,29.632,59.273,51.456147,25.494848
lusail,44,31.627,59.489,51.45631,25.494864
lusail,45,34.086,59.137,51.456511,25.494838
lusail,46,36.153,58.202,51.45668,25.494769
lusail,47,37.768,56.575,51.456812,25.494649
lusail,48,38.759,54.515,51.456893,25.494497
lusail,49,39.151,52.482,51.456925,25.494347
lusail,50,39.114,50.693,51.456922,25.494215
lusail,51,38.527,48.985,51.456874,25.494089
lusail,52,37.279,47.006,51.456772,25.493943
lusail,53,36.239,46.03,51.456687,25.493871
lusail,54,33.866,44.092,51.456493,25.493728
lusail,55,31.223,41.056,51.456277,25.493504
lusail,56,29.021,38.006,51.456097,25.493279
lusail,57,27.185,34.753,51.455947,25.493039
lusail,58,25.705,30.944,51.455826,25.492758
lusail,59,24.861,28.342,51.455757,25.492566
lusail,60,23.955,23.774,51.455683,25.492229
lusail,61,23.197,21.822,51.455621,25.492085
lusail,62,21.9,20.169,51.455515,25.491963
lusail,63,20.505,19.125,51.455401,25.491886
lusail,64,18.633,18.285,51.455248,25.491824
lusail,65,1.309,14.069,51.453832,25.491513
lusail,66,-0.208,13.175,51.453708,25.491447
lusail,67,-1.37,12.145,51.453613,25.491371
lusail,68,-2.043,10.437,51.453558,25.491245
lusail,69,-2.312,8.783,51.453536,25.491123
lusail,70,-2.006,6.289,51.453561,25.490939
lusail,71,-0.122,3.822,51.453715,25.490757
lusail,72,3.108,0.556,51.453979,25.490516
lusail,73,8.087,-3.239,51.454386,25.490236
lusail,74,13.287,-6.194,51.454811,25.490018
lusail,75,18.572,-8.078,51.455243,25.489879
lusail,76,23.858,-9.203,51.455675,25.489796
lusail,77,29.021,-9.651,51.456097,25.489763
lusail,78,34.661,-9.108,51.456558,25.489803
lusail,79,60.549,-6.235,51.458674,25.490015
lusail,80,62.923,-6.736,51.458868,25.489978
lusail,81,65.664,-8.038,51.459092,25.489882
lusail,82,67.768,-9.651,51.459264,25.489763
lusail,83,69.738,-12.334,51.459425,25.489565
lusail,84,75.745,-23.503,51.459916,25.488741
lusail,85,76.234,-25.428,51.459956,25.488599
lusail,86,76.234,-27.176,51.459956,25.48847
lusail,87,75.965,-29.006,51.459934,25.488335
lusail,88,74.717,-31.337,51.459832,25.488163
lusail,89,65.394,-46.383,51.45907,25.487053
lusail,90,64.22,-47.508,51.458974,25.48697
lusail,91,62.482,-48.307,51.458832,25.486911
lusail,92,60.684,-48.849,51.458685,25.486871
lusail,93,58.262,-48.755,51.458487,25.486878
lusail,94,28.495,-42.75,51.456054,25.487321
lusail,95,26.378,-42.75,51.455881,25.487321
lusail,96,24.274,-43.373,51.455709,25.487275
lusail,97,22.487,-44.593,51.455563,25.487185
lusail,98,21.227,-46.152,51.45546,25.48707
lusail,99,0.502,-86.462,51.453766,25.484096
lusail,100,-1.162,-88.387,51.45363,25.483954
lusail,101,-3.046,-89.553,51.453476,25.483868
lusail,102,-5.775,-90.0,51.453253,25.483835
lusail,103,-7.842,-89.77,51.453084,25.483852
lusail,104,-9.861,-88.916,51.452919,25.483915
lusail,105,-11.917,-87.127,51.452751,25.484047
lusail,106,-49.477,-18.949,51.449681,25.489077
lusail,107,-49.477,-18.949,51.449681,25.489077
madring,0,14.87,-80.1,-3.616887,40.465178
madring,1,-3.623,-83.356,-3.619097,40.464882
madring,2,-4.728,-84.027,-3.619229,40.464821
madring,3,-4.904,-88.24,-3.61925,40.464438
madring,4,-5.456,-88.911,-3.619316,40.464377
madring,5,-8.444,-89.461,-3.619673,40.464327
madring,6,-11.916,-90.0,-3.620088,40.464278
madring,7,-14.962,-89.824,-3.620452,40.464294
madring,8,-18.745,-88.24,-3.620904,40.464438
madring,9,-21.431,-85.677,-3.621225,40.464671
madring,10,-35.632,-62.906,-3.622922,40.466741
madring,11,-43.314,-50.959,-3.62384,40.467827
madring,12,-45.623,-46.229,-3.624116,40.468257
madring,13,-47.029,-43.006,-3.624284,40.46855
madring,14,-47.699,-41.048,-3.624364,40.468728
madring,15,-49.289,-35.02,-3.624554,40.469276
madring,16,-50.017,-28.552,-3.624641,40.469864
madring,17,-49.774,-23.678,-3.624612,40.470307
madring,18,-49.105,-18.431,-3.624532,40.470784
madring,19,-47.272,-13.492,-3.624313,40.471233
madring,20,-45.448,-10.445,-3.624095,40.47151
madring,21,-44.711,-9.411,-3.624007,40.471604
madring,22,-44.711,-8.564,-3.624007,40.471681
madring,23,-45.749,-7.948,-3.624131,40.471737
madring,24,-46.602,-7.101,-3.624233,40.471814
madring,25,-46.477,-6.056,-3.624218,40.471909
madring,26,-45.749,-5.022,-3.624131,40.472003
madring,27,-45.322,-3.801,-3.62408,40.472114
madring,28,-45.565,-1.37,-3.624109,40.472335
madring,29,-46.845,3.086,-3.624262,40.47274
madring,30,-47.941,6.133,-3.624393,40.473017
madring,31,-49.531,8.63,-3.624583,40.473244
madring,32,-50.87,10.456,-3.624743,40.47341
madring,33,-51.598,12.59,-3.62483,40.473604
madring,34,-53.489,20.279,-3.625056,40.474303
madring,35,-54.527,23.139,-3.62518,40.474563
madring,36,-55.807,24.536,-3.625333,40.47469
madring,37,-55.866,25.515,-3.62534,40.474779
madring,38,-54.77,26.374,-3.625209,40.474857
madring,39,-52.82,27.859,-3.624976,40.474992
madring,40,-51.782,29.575,-3.624852,40.475148
madring,41,-51.782,31.28,-3.624852,40.475303
madring,42,-52.452,33.348,-3.624932,40.475491
madring,43,-55.506,38.958,-3.625297,40.476001
madring,44,-55.749,40.509,-3.625326,40.476142
madring,45,-55.866,51.113,-3.62534,40.477106
madring,46,-55.565,55.261,-3.625304,40.477483
madring,47,-54.343,56.999,-3.625158,40.477641
madring,48,-51.665,59.067,-3.624838,40.477829
madring,49,-48.678,61.509,-3.624481,40.478051
madring,50,-47.515,63.83,-3.624342,40.478262
madring,51,-47.582,66.635,-3.62435,40.478517
madring,52,-47.941,68.307,-3.624393,40.478669
madring,53,-51.598,77.14,-3.62483,40.479472
madring,54,-51.966,80.067,-3.624874,40.479738
madring,55,-51.724,83.059,-3.624845,40.48001
madring,56,-50.443,85.743,-3.624692,40.480254
madring,57,-48.494,88.053,-3.624459,40.480464
madring,58,-45.565,89.516,-3.624109,40.480597
madring,59,-42.393,90.0,-3.62373,40.480641
madring,60,-38.979,89.824,-3.623322,40.480625
madring,61,-35.632,88.119,-3.622922,40.48047
madring,62,-32.402,85.248,-3.622536,40.480209
madring,63,-30.452,81.959,-3.622303,40.47991
madring,64,-29.9,78.12,-3.622237,40.479561
madring,65,-30.142,74.643,-3.622266,40.479245
madring,66,-31.481,70.991,-3.622426,40.478913
madring,67,-33.498,67.482,-3.622667,40.478594
madring,68,-34.536,65.777,-3.622791,40.478439
madring,69,-44.594,53.226,-3.623993,40.477298
madring,70,-49.59,45.536,-3.62459,40.476599
madring,71,-50.017,44.194,-3.624641,40.476477
madring,72,-49.648,42.313,-3.624597,40.476306
madring,73,-47.515,40.3,-3.624342,40.476123
madring,74,-40.326,35.273,-3.623483,40.475666
madring,75,-37.397,32.71,-3.623133,40.475433
madring,76,-36.117,30.576,-3.62298,40.475239
madring,77,-35.506,28.387,-3.622907,40.47504
madring,78,-35.506,17.496,-3.622907,40.47405
madring,79,-35.146,15.362,-3.622864,40.473856
madring,80,-33.983,12.865,-3.622725,40.473629
madring,81,-32.276,10.28,-3.622521,40.473394
madring,82,-30.452,8.267,-3.622303,40.473211
madring,83,-27.95,6.738,-3.622004,40.473072
madring,84,-25.021,5.77,-3.621654,40.472984
madring,85,-11.548,5.77,-3.620044,40.472984
madring,86,-9.238,6.804,-3.619768,40.473078
